Drug1,Drug2,MACCS_TanimotoSimilarity
CLOUD131,CLOUD046,0.360655737705
CLOUD131,CLOUD045,0.5
CLOUD131,CLOUD044,0.45
CLOUD143,CLOUD033,0.27027027027
CLOUD264,CLOUD178,0.567901234568
CLOUD143,CLOUD032,0.210526315789
CLOUD253,CLOUD164,0.140625
CLOUD264,CLOUD179,0.2375
CLOUD093,CLOUD039,0.547619047619
CLOUD093,CLOUD038,0.542168674699
CLOUD254,CLOUD174,0.135135135135
CLOUD253,CLOUD167,0.243902439024
CLOUD093,CLOUD031,0.302325581395
CLOUD093,CLOUD030,0.179487179487
CLOUD093,CLOUD033,0.359550561798
CLOUD093,CLOUD032,0.170731707317
CLOUD093,CLOUD035,0.431578947368
CLOUD093,CLOUD034,0.457831325301
CLOUD093,CLOUD037,0.197674418605
CLOUD093,CLOUD036,0.172413793103
CLOUD138,CLOUD048,0.20987654321
CLOUD138,CLOUD049,0.412371134021
CLOUD253,CLOUD166,0.315789473684
CLOUD138,CLOUD040,0.469135802469
CLOUD138,CLOUD041,0.136363636364
CLOUD138,CLOUD042,0.366197183099
CLOUD138,CLOUD043,0.240506329114
CLOUD138,CLOUD044,0.315789473684
CLOUD138,CLOUD045,0.53164556962
CLOUD138,CLOUD046,0.352112676056
CLOUD138,CLOUD047,0.347222222222
CLOUD196,CLOUD118,0.380434782609
CLOUD196,CLOUD119,0.921875
CLOUD196,CLOUD112,0.346666666667
CLOUD196,CLOUD113,0.522222222222
CLOUD196,CLOUD110,0.529411764706
CLOUD196,CLOUD111,0.5
CLOUD196,CLOUD116,0.561643835616
CLOUD196,CLOUD117,0.634146341463
CLOUD196,CLOUD114,0.425
CLOUD196,CLOUD115,0.469879518072
CLOUD178,CLOUD075,0.507692307692
CLOUD178,CLOUD074,0.227272727273
CLOUD178,CLOUD077,0.346153846154
CLOUD178,CLOUD076,0.41975308642
CLOUD178,CLOUD071,0.392857142857
CLOUD178,CLOUD070,0.283950617284
CLOUD178,CLOUD073,0.424242424242
CLOUD178,CLOUD072,0.1875
CLOUD178,CLOUD079,0.333333333333
CLOUD178,CLOUD078,0.691176470588
CLOUD030,CLOUD021,0.125
CLOUD030,CLOUD020,0.185185185185
CLOUD030,CLOUD023,0.210526315789
CLOUD030,CLOUD022,0.340425531915
CLOUD030,CLOUD025,0.340425531915
CLOUD030,CLOUD024,0.163636363636
CLOUD030,CLOUD027,0.218181818182
CLOUD030,CLOUD026,0.184615384615
CLOUD030,CLOUD029,0.342105263158
CLOUD030,CLOUD028,0.2
CLOUD251,CLOUD053,0.36
CLOUD251,CLOUD052,0.383333333333
CLOUD251,CLOUD051,0.194029850746
CLOUD251,CLOUD050,0.395061728395
CLOUD251,CLOUD057,0.567164179104
CLOUD251,CLOUD056,0.280898876404
CLOUD251,CLOUD055,0.253731343284
CLOUD251,CLOUD054,0.425925925926
CLOUD205,CLOUD086,0.544444444444
CLOUD251,CLOUD059,0.302631578947
CLOUD251,CLOUD058,0.375
CLOUD209,CLOUD153,0.43661971831
CLOUD209,CLOUD152,0.47191011236
CLOUD209,CLOUD151,0.369863013699
CLOUD209,CLOUD150,0.0
CLOUD209,CLOUD157,0.434210526316
CLOUD209,CLOUD156,0.589743589744
CLOUD209,CLOUD155,0.454545454545
CLOUD209,CLOUD154,0.58904109589
CLOUD209,CLOUD159,0.438356164384
CLOUD209,CLOUD158,0.320987654321
CLOUD242,CLOUD239,0.121951219512
CLOUD242,CLOUD238,0.202898550725
CLOUD242,CLOUD237,0.179104477612
CLOUD242,CLOUD236,0.117647058824
CLOUD242,CLOUD235,0.288461538462
CLOUD242,CLOUD234,0.274193548387
CLOUD242,CLOUD233,0.173913043478
CLOUD242,CLOUD232,0.173076923077
CLOUD242,CLOUD231,0.119402985075
CLOUD242,CLOUD230,0.09375
CLOUD217,CLOUD046,0.241935483871
CLOUD217,CLOUD047,0.21875
CLOUD217,CLOUD044,0.306451612903
CLOUD205,CLOUD083,0.358024691358
CLOUD217,CLOUD042,0.258064516129
CLOUD217,CLOUD043,0.0972222222222
CLOUD217,CLOUD040,0.369863013699
CLOUD217,CLOUD041,0.08
CLOUD217,CLOUD048,0.0972222222222
CLOUD217,CLOUD049,0.296703296703
CLOUD229,CLOUD012,0.215189873418
CLOUD229,CLOUD013,0.22972972973
CLOUD212,CLOUD029,0.18
CLOUD212,CLOUD028,0.228571428571
CLOUD212,CLOUD027,0.339285714286
CLOUD212,CLOUD026,0.164383561644
CLOUD212,CLOUD025,0.109375
CLOUD212,CLOUD024,0.180327868852
CLOUD212,CLOUD023,0.285714285714
CLOUD212,CLOUD022,0.314814814815
CLOUD212,CLOUD021,0.245614035088
CLOUD212,CLOUD020,0.0810810810811
CLOUD163,CLOUD057,0.301369863014
CLOUD163,CLOUD056,0.350649350649
CLOUD163,CLOUD055,0.275862068966
CLOUD163,CLOUD054,0.155172413793
CLOUD163,CLOUD053,0.460317460317
CLOUD163,CLOUD052,0.140625
CLOUD163,CLOUD051,0.372549019608
CLOUD163,CLOUD050,0.22619047619
CLOUD223,CLOUD188,0.333333333333
CLOUD223,CLOUD189,0.381818181818
CLOUD163,CLOUD059,0.271428571429
CLOUD163,CLOUD058,0.435483870968
CLOUD135,CLOUD120,0.56
CLOUD135,CLOUD121,0.444444444444
CLOUD135,CLOUD122,0.358024691358
CLOUD135,CLOUD123,0.240506329114
CLOUD135,CLOUD124,0.351351351351
CLOUD135,CLOUD125,0.271428571429
CLOUD135,CLOUD126,0.318181818182
CLOUD135,CLOUD127,0.406593406593
CLOUD135,CLOUD128,0.227848101266
CLOUD135,CLOUD129,0.240506329114
CLOUD245,CLOUD089,0.366666666667
CLOUD245,CLOUD088,0.0769230769231
CLOUD245,CLOUD081,0.215384615385
CLOUD245,CLOUD080,0.119047619048
CLOUD245,CLOUD083,0.237288135593
CLOUD245,CLOUD082,0.195652173913
CLOUD245,CLOUD085,0.295454545455
CLOUD245,CLOUD084,0.306451612903
CLOUD245,CLOUD087,0.391304347826
CLOUD245,CLOUD086,0.259259259259
CLOUD250,CLOUD164,0.117647058824
CLOUD250,CLOUD165,0.275862068966
CLOUD250,CLOUD166,0.261904761905
CLOUD250,CLOUD167,0.227272727273
CLOUD250,CLOUD160,0.301587301587
CLOUD250,CLOUD161,0.150684931507
CLOUD250,CLOUD162,0.414634146341
CLOUD250,CLOUD163,0.347826086957
CLOUD250,CLOUD168,0.333333333333
CLOUD250,CLOUD169,0.0277777777778
CLOUD109,CLOUD019,0.538461538462
CLOUD109,CLOUD018,0.582089552239
CLOUD109,CLOUD013,0.551724137931
CLOUD109,CLOUD012,0.25
CLOUD109,CLOUD011,0.397058823529
CLOUD109,CLOUD010,0.508196721311
CLOUD109,CLOUD017,0.409090909091
CLOUD109,CLOUD016,0.41975308642
CLOUD109,CLOUD015,0.530303030303
CLOUD109,CLOUD014,0.506329113924
CLOUD162,CLOUD078,0.373134328358
CLOUD162,CLOUD079,0.150943396226
CLOUD162,CLOUD076,0.243243243243
CLOUD162,CLOUD077,0.242424242424
CLOUD162,CLOUD074,0.0943396226415
CLOUD162,CLOUD075,0.315789473684
CLOUD162,CLOUD072,0.180327868852
CLOUD162,CLOUD073,0.216494845361
CLOUD162,CLOUD070,0.306451612903
CLOUD162,CLOUD071,0.236842105263
CLOUD041,CLOUD025,0.185714285714
CLOUD041,CLOUD024,0.166666666667
CLOUD041,CLOUD027,0.260869565217
CLOUD041,CLOUD026,0.141176470588
CLOUD041,CLOUD021,0.202898550725
CLOUD041,CLOUD020,0.0
CLOUD041,CLOUD023,0.118644067797
CLOUD041,CLOUD022,0.31746031746
CLOUD041,CLOUD029,0.183333333333
CLOUD041,CLOUD028,0.180722891566
CLOUD258,CLOUD182,0.6
CLOUD258,CLOUD183,0.0740740740741
CLOUD258,CLOUD180,0.296875
CLOUD258,CLOUD181,0.275862068966
CLOUD258,CLOUD186,0.207547169811
CLOUD258,CLOUD187,0.228070175439
CLOUD258,CLOUD184,0.178082191781
CLOUD258,CLOUD185,0.150943396226
CLOUD258,CLOUD188,0.236363636364
CLOUD258,CLOUD189,0.166666666667
CLOUD187,CLOUD147,0.188405797101
CLOUD187,CLOUD146,0.333333333333
CLOUD187,CLOUD145,0.261538461538
CLOUD187,CLOUD144,0.268656716418
CLOUD187,CLOUD143,0.390625
CLOUD187,CLOUD142,0.366666666667
CLOUD187,CLOUD141,0.311688311688
CLOUD187,CLOUD140,0.126984126984
CLOUD187,CLOUD149,0.278481012658
CLOUD187,CLOUD148,0.230769230769
CLOUD258,CLOUD238,0.217948717949
CLOUD258,CLOUD239,0.208333333333
CLOUD258,CLOUD230,0.093023255814
CLOUD258,CLOUD231,0.298507462687
CLOUD258,CLOUD232,0.196721311475
CLOUD258,CLOUD233,0.27397260274
CLOUD258,CLOUD234,0.338235294118
CLOUD258,CLOUD235,0.19696969697
CLOUD258,CLOUD236,0.189655172414
CLOUD258,CLOUD237,0.22972972973
CLOUD191,CLOUD188,0.134328358209
CLOUD191,CLOUD189,0.122807017544
CLOUD160,CLOUD146,0.271604938272
CLOUD160,CLOUD147,0.385714285714
CLOUD160,CLOUD140,0.264705882353
CLOUD160,CLOUD141,0.303370786517
CLOUD160,CLOUD142,0.347222222222
CLOUD160,CLOUD143,0.268292682927
CLOUD191,CLOUD180,0.358208955224
CLOUD191,CLOUD181,0.366666666667
CLOUD029,CLOUD025,0.454545454545
CLOUD191,CLOUD183,0.137931034483
CLOUD160,CLOUD148,0.253968253968
CLOUD160,CLOUD149,0.506493506494
CLOUD191,CLOUD186,0.220338983051
CLOUD191,CLOUD187,0.368421052632
CLOUD242,CLOUD167,0.0975609756098
CLOUD242,CLOUD166,0.128205128205
CLOUD242,CLOUD169,0.0769230769231
CLOUD242,CLOUD168,0.102564102564
CLOUD243,CLOUD009,0.305084745763
CLOUD243,CLOUD008,0.294736842105
CLOUD243,CLOUD003,0.264705882353
CLOUD243,CLOUD002,0.278481012658
CLOUD243,CLOUD001,0.140845070423
CLOUD243,CLOUD007,0.28125
CLOUD243,CLOUD006,0.166666666667
CLOUD243,CLOUD005,0.423728813559
CLOUD243,CLOUD004,0.386363636364
CLOUD159,CLOUD038,0.661016949153
CLOUD159,CLOUD039,0.470588235294
CLOUD159,CLOUD034,0.444444444444
CLOUD159,CLOUD035,0.376623376623
CLOUD159,CLOUD036,0.107692307692
CLOUD159,CLOUD037,0.177419354839
CLOUD159,CLOUD030,0.24
CLOUD159,CLOUD031,0.242424242424
CLOUD159,CLOUD032,0.157894736842
CLOUD159,CLOUD033,0.338235294118
CLOUD243,CLOUD152,0.321428571429
CLOUD245,CLOUD021,0.301886792453
CLOUD245,CLOUD020,0.266666666667
CLOUD245,CLOUD029,0.1875
CLOUD245,CLOUD028,0.272727272727
CLOUD260,CLOUD075,0.176470588235
CLOUD183,CLOUD099,0.176470588235
CLOUD183,CLOUD098,0.06
CLOUD260,CLOUD074,0.131578947368
CLOUD183,CLOUD095,0.233333333333
CLOUD183,CLOUD094,0.0967741935484
CLOUD183,CLOUD097,0.0833333333333
CLOUD183,CLOUD096,0.28813559322
CLOUD183,CLOUD091,0.0754716981132
CLOUD183,CLOUD090,0.246753246753
CLOUD183,CLOUD093,0.253012048193
CLOUD183,CLOUD092,0.181818181818
CLOUD260,CLOUD076,0.0845070422535
CLOUD260,CLOUD071,0.161764705882
CLOUD260,CLOUD070,0.32
CLOUD158,CLOUD048,0.438596491228
CLOUD158,CLOUD049,0.406976744186
CLOUD261,CLOUD165,0.365079365079
CLOUD262,CLOUD199,0.347826086957
CLOUD248,CLOUD090,0.279411764706
CLOUD260,CLOUD079,0.15
CLOUD260,CLOUD078,0.166666666667
CLOUD153,CLOUD049,0.380952380952
CLOUD158,CLOUD041,0.166666666667
CLOUD137,CLOUD034,0.373333333333
CLOUD137,CLOUD035,0.404761904762
CLOUD137,CLOUD036,0.12
CLOUD137,CLOUD037,0.268656716418
CLOUD137,CLOUD030,0.275862068966
CLOUD137,CLOUD031,0.27027027027
CLOUD137,CLOUD032,0.21875
CLOUD137,CLOUD033,0.373333333333
CLOUD137,CLOUD038,0.594202898551
CLOUD137,CLOUD039,0.777777777778
CLOUD214,CLOUD178,0.341463414634
CLOUD205,CLOUD113,0.675
CLOUD205,CLOUD112,0.272727272727
CLOUD205,CLOUD111,0.356164383562
CLOUD205,CLOUD110,0.739726027397
CLOUD205,CLOUD117,0.59756097561
CLOUD205,CLOUD116,0.541666666667
CLOUD205,CLOUD115,0.4875
CLOUD205,CLOUD114,0.520547945205
CLOUD205,CLOUD119,0.463414634146
CLOUD205,CLOUD118,0.333333333333
CLOUD214,CLOUD172,0.45652173913
CLOUD262,CLOUD196,0.461538461538
CLOUD230,CLOUD141,0.21875
CLOUD262,CLOUD197,0.342465753425
CLOUD214,CLOUD174,0.425
CLOUD230,CLOUD143,0.2
CLOUD170,CLOUD127,0.431818181818
CLOUD170,CLOUD126,0.407407407407
CLOUD170,CLOUD125,0.380952380952
CLOUD170,CLOUD124,0.324324324324
CLOUD170,CLOUD123,0.2
CLOUD170,CLOUD122,0.521126760563
CLOUD170,CLOUD121,0.378378378378
CLOUD170,CLOUD120,0.493506493506
CLOUD170,CLOUD129,0.28
CLOUD170,CLOUD128,0.283783783784
CLOUD263,CLOUD229,0.433333333333
CLOUD263,CLOUD228,0.236363636364
CLOUD263,CLOUD221,0.263157894737
CLOUD263,CLOUD220,0.333333333333
CLOUD263,CLOUD223,0.35
CLOUD263,CLOUD222,0.2
CLOUD263,CLOUD225,0.209677419355
CLOUD263,CLOUD224,0.183673469388
CLOUD263,CLOUD227,0.232558139535
CLOUD263,CLOUD226,0.396226415094
CLOUD249,CLOUD096,0.25
CLOUD249,CLOUD097,0.08
CLOUD249,CLOUD094,0.239130434783
CLOUD249,CLOUD095,0.285714285714
CLOUD249,CLOUD092,0.1625
CLOUD249,CLOUD093,0.192307692308
CLOUD249,CLOUD090,0.180555555556
CLOUD249,CLOUD091,0.15
CLOUD249,CLOUD098,0.235294117647
CLOUD249,CLOUD099,0.113636363636
CLOUD089,CLOUD029,0.409090909091
CLOUD089,CLOUD028,0.481481481481
CLOUD153,CLOUD003,0.239436619718
CLOUD186,CLOUD009,0.309090909091
CLOUD186,CLOUD008,0.311111111111
CLOUD186,CLOUD005,0.144927536232
CLOUD186,CLOUD004,0.191489361702
CLOUD186,CLOUD007,0.166666666667
CLOUD186,CLOUD006,0.3
CLOUD186,CLOUD001,0.333333333333
CLOUD186,CLOUD003,0.208955223881
CLOUD186,CLOUD002,0.548387096774
CLOUD153,CLOUD002,0.471428571429
CLOUD078,CLOUD025,0.325
CLOUD078,CLOUD024,0.354430379747
CLOUD078,CLOUD027,0.341463414634
CLOUD078,CLOUD026,0.5
CLOUD078,CLOUD021,0.394736842105
CLOUD078,CLOUD020,0.209677419355
CLOUD078,CLOUD023,0.412698412698
CLOUD078,CLOUD022,0.341772151899
CLOUD078,CLOUD029,0.382352941176
CLOUD078,CLOUD028,0.5125
CLOUD089,CLOUD022,0.4
CLOUD153,CLOUD001,0.31746031746
CLOUD225,CLOUD173,0.1
CLOUD225,CLOUD172,0.326086956522
CLOUD225,CLOUD171,0.236363636364
CLOUD225,CLOUD170,0.414285714286
CLOUD225,CLOUD177,0.338461538462
CLOUD225,CLOUD176,0.354430379747
CLOUD225,CLOUD175,0.264705882353
CLOUD225,CLOUD174,0.342105263158
CLOUD225,CLOUD179,0.346153846154
CLOUD225,CLOUD178,0.342465753425
CLOUD197,CLOUD168,0.403846153846
CLOUD197,CLOUD169,0.0740740740741
CLOUD197,CLOUD164,0.276315789474
CLOUD197,CLOUD165,0.397058823529
CLOUD197,CLOUD166,0.298245614035
CLOUD197,CLOUD167,0.339285714286
CLOUD197,CLOUD160,0.391891891892
CLOUD197,CLOUD161,0.3125
CLOUD197,CLOUD162,0.385964912281
CLOUD197,CLOUD163,0.338709677419
CLOUD153,CLOUD007,0.354838709677
CLOUD167,CLOUD017,0.152542372881
CLOUD167,CLOUD016,0.304347826087
CLOUD167,CLOUD015,0.407407407407
CLOUD167,CLOUD014,0.305555555556
CLOUD167,CLOUD013,0.3
CLOUD167,CLOUD012,0.129032258065
CLOUD207,CLOUD139,0.246376811594
CLOUD207,CLOUD138,0.256756756757
CLOUD207,CLOUD137,0.225352112676
CLOUD207,CLOUD136,0.290322580645
CLOUD207,CLOUD135,0.205479452055
CLOUD207,CLOUD134,0.202702702703
CLOUD207,CLOUD133,0.326086956522
CLOUD207,CLOUD132,0.181818181818
CLOUD207,CLOUD131,0.269841269841
CLOUD207,CLOUD130,0.2
CLOUD081,CLOUD043,0.338235294118
CLOUD081,CLOUD042,0.451612903226
CLOUD108,CLOUD012,0.338461538462
CLOUD108,CLOUD013,0.413793103448
CLOUD108,CLOUD014,0.423076923077
CLOUD108,CLOUD015,0.409090909091
CLOUD153,CLOUD005,0.30303030303
CLOUD193,CLOUD179,0.206349206349
CLOUD193,CLOUD178,0.55223880597
CLOUD130,CLOUD079,0.126984126984
CLOUD130,CLOUD078,0.259259259259
CLOUD215,CLOUD118,0.308641975309
CLOUD215,CLOUD119,0.342105263158
CLOUD108,CLOUD019,0.642857142857
CLOUD130,CLOUD071,0.405405405405
CLOUD130,CLOUD070,0.338235294118
CLOUD130,CLOUD073,0.292929292929
CLOUD130,CLOUD072,0.366666666667
CLOUD130,CLOUD075,0.307692307692
CLOUD160,CLOUD128,0.283783783784
CLOUD130,CLOUD077,0.460317460317
CLOUD130,CLOUD076,0.291139240506
CLOUD160,CLOUD129,0.28
CLOUD039,CLOUD008,0.408163265306
CLOUD039,CLOUD009,0.460317460317
CLOUD039,CLOUD004,0.206349206349
CLOUD039,CLOUD005,0.356164383562
CLOUD039,CLOUD006,0.349206349206
CLOUD039,CLOUD007,0.347222222222
CLOUD039,CLOUD001,0.52380952381
CLOUD039,CLOUD002,0.487179487179
CLOUD039,CLOUD003,0.442857142857
CLOUD266,CLOUD257,0.428571428571
CLOUD266,CLOUD256,0.242857142857
CLOUD266,CLOUD255,0.234375
CLOUD266,CLOUD254,0.32
CLOUD266,CLOUD253,0.422222222222
CLOUD255,CLOUD176,0.291139240506
CLOUD266,CLOUD251,0.260869565217
CLOUD266,CLOUD250,0.240740740741
CLOUD255,CLOUD177,0.205882352941
CLOUD266,CLOUD259,0.169811320755
CLOUD266,CLOUD258,0.296296296296
CLOUD222,CLOUD190,0.241379310345
CLOUD222,CLOUD191,0.140350877193
CLOUD222,CLOUD192,0.121621621622
CLOUD222,CLOUD193,0.203125
CLOUD222,CLOUD194,0.145833333333
CLOUD222,CLOUD195,0.241379310345
CLOUD222,CLOUD196,0.281690140845
CLOUD222,CLOUD197,0.229508196721
CLOUD222,CLOUD198,0.407407407407
CLOUD222,CLOUD199,0.521739130435
CLOUD261,CLOUD038,0.358208955224
CLOUD261,CLOUD039,0.603448275862
CLOUD261,CLOUD036,0.101694915254
CLOUD261,CLOUD037,0.137931034483
CLOUD261,CLOUD034,0.292307692308
CLOUD261,CLOUD035,0.414285714286
CLOUD261,CLOUD032,0.156862745098
CLOUD261,CLOUD033,0.423728813559
CLOUD261,CLOUD030,0.309523809524
CLOUD261,CLOUD031,0.0869565217391
CLOUD208,CLOUD154,0.303797468354
CLOUD208,CLOUD155,0.121621621622
CLOUD208,CLOUD156,0.33734939759
CLOUD208,CLOUD157,0.391304347826
CLOUD208,CLOUD150,0.0
CLOUD208,CLOUD151,0.318181818182
CLOUD208,CLOUD152,0.439024390244
CLOUD208,CLOUD153,0.308823529412
CLOUD208,CLOUD158,0.342857142857
CLOUD208,CLOUD159,0.393939393939
CLOUD153,CLOUD009,0.462962962963
CLOUD215,CLOUD019,0.369230769231
CLOUD219,CLOUD118,0.204301075269
CLOUD219,CLOUD119,0.367088607595
CLOUD219,CLOUD116,0.269230769231
CLOUD219,CLOUD117,0.416666666667
CLOUD219,CLOUD114,0.414285714286
CLOUD215,CLOUD018,0.25
CLOUD219,CLOUD112,0.283582089552
CLOUD219,CLOUD113,0.506172839506
CLOUD219,CLOUD110,0.493506493506
CLOUD219,CLOUD111,0.242857142857
CLOUD215,CLOUD015,0.363636363636
CLOUD215,CLOUD014,0.333333333333
CLOUD246,CLOUD215,0.214285714286
CLOUD246,CLOUD214,0.140845070423
CLOUD238,CLOUD119,0.326315789474
CLOUD238,CLOUD118,0.529411764706
CLOUD246,CLOUD211,0.25641025641
CLOUD246,CLOUD210,0.235294117647
CLOUD246,CLOUD213,0.282608695652
CLOUD246,CLOUD212,0.342105263158
CLOUD238,CLOUD113,0.489361702128
CLOUD220,CLOUD145,0.491228070175
CLOUD238,CLOUD111,0.220930232558
CLOUD238,CLOUD110,0.445652173913
CLOUD238,CLOUD117,0.442105263158
CLOUD238,CLOUD116,0.344827586207
CLOUD238,CLOUD115,0.329787234043
CLOUD220,CLOUD144,0.375
CLOUD196,CLOUD097,0.253164556962
CLOUD196,CLOUD096,0.594202898551
CLOUD196,CLOUD095,0.521126760563
CLOUD196,CLOUD094,0.43661971831
CLOUD196,CLOUD093,0.550561797753
CLOUD196,CLOUD092,0.4375
CLOUD196,CLOUD091,0.22972972973
CLOUD196,CLOUD090,0.511627906977
CLOUD196,CLOUD099,0.305555555556
CLOUD196,CLOUD098,0.279411764706
CLOUD220,CLOUD149,0.485714285714
CLOUD220,CLOUD148,0.155172413793
CLOUD046,CLOUD024,0.230769230769
CLOUD181,CLOUD026,0.458333333333
CLOUD046,CLOUD026,0.347826086957
CLOUD046,CLOUD027,0.360655737705
CLOUD046,CLOUD020,0.263157894737
CLOUD046,CLOUD021,0.295081967213
CLOUD046,CLOUD022,0.519230769231
CLOUD046,CLOUD023,0.377777777778
CLOUD046,CLOUD028,0.342857142857
CLOUD175,CLOUD023,0.285714285714
CLOUD175,CLOUD022,0.202702702703
CLOUD175,CLOUD025,0.308823529412
CLOUD175,CLOUD024,0.428571428571
CLOUD175,CLOUD027,0.1625
CLOUD053,CLOUD028,0.392857142857
CLOUD053,CLOUD029,0.363636363636
CLOUD053,CLOUD026,0.333333333333
CLOUD053,CLOUD027,0.452054794521
CLOUD053,CLOUD024,0.373333333333
CLOUD175,CLOUD026,0.355263157895
CLOUD053,CLOUD022,0.457142857143
CLOUD053,CLOUD023,0.440677966102
CLOUD053,CLOUD020,0.224137931034
CLOUD053,CLOUD021,0.522388059701
CLOUD263,CLOUD061,0.328358208955
CLOUD136,CLOUD134,0.267441860465
CLOUD136,CLOUD135,0.5
CLOUD136,CLOUD132,0.48
CLOUD136,CLOUD133,0.306451612903
CLOUD136,CLOUD130,0.210526315789
CLOUD136,CLOUD131,0.369863013699
CLOUD222,CLOUD095,0.303571428571
CLOUD097,CLOUD066,0.208955223881
CLOUD222,CLOUD094,0.264150943396
CLOUD222,CLOUD097,0.28
CLOUD222,CLOUD096,0.293103448276
CLOUD263,CLOUD069,0.416666666667
CLOUD222,CLOUD091,0.365853658537
CLOUD263,CLOUD068,0.430769230769
CLOUD222,CLOUD090,0.266666666667
CLOUD222,CLOUD093,0.22619047619
CLOUD222,CLOUD092,0.211764705882
CLOUD097,CLOUD064,0.25
CLOUD097,CLOUD065,0.301587301587
CLOUD205,CLOUD128,0.394366197183
CLOUD212,CLOUD188,0.230769230769
CLOUD212,CLOUD189,0.238095238095
CLOUD234,CLOUD083,0.287356321839
CLOUD234,CLOUD082,0.175
CLOUD234,CLOUD085,0.371428571429
CLOUD234,CLOUD084,0.290322580645
CLOUD205,CLOUD129,0.449275362319
CLOUD234,CLOUD086,0.342857142857
CLOUD212,CLOUD180,0.19696969697
CLOUD212,CLOUD181,0.206896551724
CLOUD212,CLOUD182,0.130434782609
CLOUD212,CLOUD183,0.5
CLOUD212,CLOUD184,0.205882352941
CLOUD212,CLOUD185,0.117647058824
CLOUD212,CLOUD186,0.428571428571
CLOUD212,CLOUD187,0.157894736842
CLOUD173,CLOUD108,0.214285714286
CLOUD173,CLOUD109,0.28813559322
CLOUD070,CLOUD038,0.416666666667
CLOUD070,CLOUD039,0.464788732394
CLOUD173,CLOUD104,0.166666666667
CLOUD173,CLOUD105,0.459459459459
CLOUD070,CLOUD034,0.357142857143
CLOUD173,CLOUD107,0.211538461538
CLOUD173,CLOUD100,0.1875
CLOUD173,CLOUD101,0.105263157895
CLOUD070,CLOUD030,0.118644067797
CLOUD173,CLOUD103,0.107142857143
CLOUD245,CLOUD122,0.271186440678
CLOUD245,CLOUD123,0.105263157895
CLOUD245,CLOUD120,0.322580645161
CLOUD245,CLOUD121,0.38
CLOUD245,CLOUD126,0.35
CLOUD245,CLOUD127,0.223684210526
CLOUD245,CLOUD124,0.326530612245
CLOUD245,CLOUD125,0.285714285714
CLOUD245,CLOUD128,0.291666666667
CLOUD245,CLOUD129,0.3125
CLOUD223,CLOUD221,0.219178082192
CLOUD223,CLOUD220,0.409090909091
CLOUD223,CLOUD222,0.262295081967
CLOUD165,CLOUD154,0.368421052632
CLOUD165,CLOUD155,0.0909090909091
CLOUD047,CLOUD012,0.28813559322
CLOUD165,CLOUD158,0.484375
CLOUD047,CLOUD010,0.258620689655
CLOUD047,CLOUD011,0.28813559322
CLOUD047,CLOUD016,0.391304347826
CLOUD047,CLOUD017,0.275862068966
CLOUD096,CLOUD009,0.473684210526
CLOUD090,CLOUD004,0.239436619718
CLOUD096,CLOUD007,0.308823529412
CLOUD096,CLOUD006,0.4
CLOUD096,CLOUD005,0.31884057971
CLOUD096,CLOUD004,0.214285714286
CLOUD096,CLOUD003,0.47619047619
CLOUD096,CLOUD002,0.542857142857
CLOUD096,CLOUD001,0.491525423729
CLOUD252,CLOUD250,0.232558139535
CLOUD259,CLOUD192,0.151515151515
CLOUD259,CLOUD193,0.147540983607
CLOUD259,CLOUD190,0.101694915254
CLOUD259,CLOUD191,0.0357142857143
CLOUD239,CLOUD118,0.177215189873
CLOUD239,CLOUD119,0.308823529412
CLOUD259,CLOUD194,0.0666666666667
CLOUD259,CLOUD195,0.0833333333333
CLOUD239,CLOUD114,0.269841269841
CLOUD239,CLOUD115,0.375
CLOUD239,CLOUD116,0.194029850746
CLOUD239,CLOUD117,0.333333333333
CLOUD239,CLOUD110,0.297297297297
CLOUD239,CLOUD111,0.172413793103
CLOUD239,CLOUD112,0.367346938776
CLOUD239,CLOUD113,0.2875
CLOUD091,CLOUD090,0.301369863014
CLOUD129,CLOUD042,0.48
CLOUD260,CLOUD057,0.134328358209
CLOUD252,CLOUD037,0.0576923076923
CLOUD194,CLOUD172,0.261904761905
CLOUD194,CLOUD173,0.136363636364
CLOUD194,CLOUD170,0.220588235294
CLOUD166,CLOUD080,0.307692307692
CLOUD194,CLOUD176,0.31884057971
CLOUD194,CLOUD177,0.339622641509
CLOUD166,CLOUD085,0.150943396226
CLOUD194,CLOUD175,0.25
CLOUD194,CLOUD178,0.366666666667
CLOUD194,CLOUD179,0.227272727273
CLOUD103,CLOUD051,0.553191489362
CLOUD103,CLOUD050,0.232558139535
CLOUD103,CLOUD053,0.461538461538
CLOUD103,CLOUD052,0.1875
CLOUD103,CLOUD055,0.375
CLOUD103,CLOUD054,0.147540983607
CLOUD103,CLOUD057,0.25641025641
CLOUD103,CLOUD056,0.27380952381
CLOUD103,CLOUD059,0.243243243243
CLOUD103,CLOUD058,0.314285714286
CLOUD228,CLOUD109,0.126582278481
CLOUD237,CLOUD116,0.547945205479
CLOUD237,CLOUD117,0.847222222222
CLOUD237,CLOUD114,0.448717948718
CLOUD237,CLOUD115,0.571428571429
CLOUD237,CLOUD112,0.315789473684
CLOUD237,CLOUD113,0.619047619048
CLOUD237,CLOUD110,0.632911392405
CLOUD237,CLOUD111,0.402777777778
CLOUD237,CLOUD118,0.326315789474
CLOUD237,CLOUD119,0.605263157895
CLOUD260,CLOUD056,0.164383561644
