Drug1,Drug2,Batch,Plate,Well,S1,S2,C,Expected,Difference
CLOUD146,CLOUD014,Batch1,1315010,H11,0.4632201544897772,0.13247039383090053,0.29679610759203157,0.5343275920250065,-0.2375314844329749
CLOUD146,CLOUD015,Batch1,1315015,A23,0.4632201544897772,0.07161873286907704,0.8072156430735334,0.5016636468548783,0.30555199621865514
CLOUD146,CLOUD016,Batch2,1315085,A23,0.011425330200145965,0.25019582421737846,0.38173567782189455,0.2587625845111432,0.12297309331075135
CLOUD146,CLOUD017,Batch2,1315087,F24,0.011425330200145965,0.42130567485076853,0.6146989709099749,0.42791744860054914,0.1867815223094258
CLOUD146,CLOUD018,Batch1,1315036,D14,0.4632201544897772,0.4738211083570489,0.34177912420820705,0.7175577758331564,-0.37577865162494933
CLOUD146,CLOUD019,Batch2,1315094,H01,0.011425330200145965,0.16761202495745897,0.0069686411149826885,0.17712233242695086,-0.17015369131196817
CLOUD146,CLOUD020,Batch1,1315009,K06,0.4632201544897772,0.1252573736737878,0.3023042320756449,0.5304557881794093,-0.22815155610376442
CLOUD146,CLOUD021,Batch2,1315109,G16,0.011425330200145965,0.13195851227615277,0.1803743618831538,0.14187617290082366,0.03849818898233015
CLOUD146,CLOUD022,Batch2,1315090,F07,0.011425330200145965,0.10663641520136141,0,0.11684338914647197,-0.11684338914647197
CLOUD146,CLOUD023,Batch1,1315024,B19,0.4632201544897772,0.5549129410324674,0.45377765537501147,0.7610862372488083,-0.30730858187379684
CLOUD146,CLOUD024,Batch2,1315119,P23,0.011425330200145965,0.9997298976312022,1.0,0.9997329836399537,0.0002670163600463349
CLOUD146,CLOUD025,Batch2,1315089,O04,0.011425330200145965,0.14100694163087826,0.2310185560327365,0.15082122096237874,0.08019733507035776
CLOUD146,CLOUD026,Batch2,1315068,L21,0.011425330200145965,0.12648893930799782,0.4023985090349243,0.13646909160988369,0.2659294174250406
CLOUD146,CLOUD027,Batch2,1315090,G05,0.011425330200145965,0.11244361613051362,0,0.12258424088747001,-0.12258424088747001
CLOUD146,CLOUD028,Batch1,1315027,H22,0.4632201544897772,0.0629631086805419,0.3941063068025337,0.4970174822401619,-0.10291117543762818
CLOUD146,CLOUD029,Batch1,1315040,E24,0.4632201544897772,0.18401070149899668,0.7659047094464335,0.5619933904126363,0.20391131903379722
CLOUD146,CLOUD030,Batch1,1315025,L09,0.4632201544897772,0.2620643226536919,0.18755163866703384,0.6038910011175671,-0.41633936245053327
CLOUD146,CLOUD031,Batch2,1315074,A02,0.011425330200145965,0.7633903249331497,0.6681792399319343,0.7660936685993377,-0.09791442866740341
CLOUD146,CLOUD032,Batch2,1315123,D13,0.011425330200145965,0.3936201820489966,0,0.4005482716957912,-0.4005482716957912
CLOUD146,CLOUD033,Batch2,1315108,A04,0.011425330200145965,0.09097047781109056,0.10947249007373805,0.10135644026377977,0.008116049809958281
CLOUD146,CLOUD034,Batch2,1315109,O07,0.011425330200145965,0.14391054209545426,0.25775869054371614,0.15369164683287764,0.1040670437108385
CLOUD146,CLOUD035,Batch1,1315023,L09,0.4632201544897772,0.06468986199088092,0.3280088129991737,0.49794436861531993,-0.1699355556161462
CLOUD146,CLOUD036,Batch2,1315066,O19,0.011425330200145965,0.017907787051292548,0.6734462361234909,0.029128514871223598,0.6443177212522673
CLOUD146,CLOUD037,Batch2,1315099,P03,0.011425330200145965,0.013856251519325933,0.2561380763309295,0.025123269470527322,0.23101480686040218
CLOUD146,CLOUD038,Batch2,1315103,O18,0.011425330200145965,0.22068714042622162,0.1690300623936473,0.229591047176072,-0.06056098478242472
CLOUD146,CLOUD039,Batch1,1315018,A21,0.4632201544897772,0.5962020170227276,0.6768566969613513,0.7832493810801201,-0.10639268411876879
CLOUD146,CLOUD040,Batch2,1315086,K17,0.011425330200145965,0.37727898873673127,0.20265780730897018,0.38439378191298296,-0.18173597460401278
CLOUD146,CLOUD041,Batch2,1315088,B23,0.011425330200145965,0.2535045782351512,0.23912162709666973,0.26203353492171183,-0.0229119078250421
CLOUD146,CLOUD042,Batch1,1315043,B17,0.4632201544897772,0.30807464820133507,0.6107592031579914,0.6285884165569061,-0.017829213398914745
CLOUD146,CLOUD043,Batch1,1315052,F12,0.4632201544897772,0.08748737721472502,0.17653538969980717,0.5101816153151919,-0.3336462256153847
CLOUD146,CLOUD044,Batch2,1315090,O07,0.011425330200145965,0.4577019690462686,0.48059314480188,0.46389790311680396,0.016695241685076023
CLOUD146,CLOUD045,Batch2,1315088,C04,0.011425330200145965,0.015274288955514248,0,0.02652510536077102,-0.02652510536077102
CLOUD146,CLOUD046,Batch2,1315067,E21,0.011425330200145965,0.4209545417713314,0.2099505712665101,0.4275703273324888,-0.2176197560659787
CLOUD146,CLOUD047,Batch1,1315050,A21,0.4632201544897772,0.6840478594816242,0.5584320205636647,0.830403258823922,-0.27197123826025726
CLOUD146,CLOUD048,Batch1,1315044,C01,0.4632201544897772,0.5752186856565815,0.6942990911594602,0.7719859517111104,-0.0776868605516502
CLOUD146,CLOUD049,Batch2,1315082,H14,0.011425330200145965,0.10677146638576036,0,0.11697689732649523,-0.11697689732649523
CLOUD146,CLOUD050,Batch1,1315054,F03,0.4632201544897772,0.1892346767036935,0.3068943358119893,0.5647975150159628,-0.25790317920397343
CLOUD146,CLOUD051,Batch1,1315059,I24,0.4632201544897772,0.27686194279419285,0.6392178463233269,0.6118340653705042,0.02738378095282268
CLOUD146,CLOUD052,Batch1,1315038,A11,0.4632201544897772,0.13660148719361054,0.5611860828054713,0.5365450796820301,0.024641003123441196
CLOUD146,CLOUD053,Batch2,1315086,E12,0.011425330200145965,0.8965507927504524,0.8326715825297788,0.8977327341022218,-0.06506115157244297
CLOUD146,CLOUD054,Batch2,1315095,P07,0.011425330200145965,0,0.35134916133214494,0.011425330200145965,0.339923831131999
CLOUD146,CLOUD055,Batch1,1315006,L03,0.4632201544897772,0.5363995226292114,0.18479757642522718,0.7511486073784426,-0.5663510309532154
CLOUD146,CLOUD056,Batch2,1315113,H05,0.011425330200145965,0.23439483564270863,0,0.2431421274484277,-0.2431421274484277
CLOUD146,CLOUD057,Batch2,1315115,N19,0.011425330200145965,0.8599519217783541,0.9132971396159144,0.8615520173159322,0.05174512229998218
CLOUD146,CLOUD058,Batch1,1315040,H23,0.4632201544897772,0.4139967563266929,0.6199394106306803,0.6854452693925528,-0.06550585876187254
CLOUD146,CLOUD059,Batch1,1315006,O04,0.4632201544897772,0.2051251786861811,0.47213807032038924,0.5733272162152023,-0.10118914589481309
CLOUD146,CLOUD060,Batch1,1315025,G11,0.4632201544897772,0.08093008616280441,0.5042687964748003,0.5066617936373764,-0.002392997162576127
CLOUD146,CLOUD061,Batch1,1315010,L14,0.4632201544897772,0.2525781082652468,0.35830349765904707,0.5987989924236607,-0.24049549476461368
CLOUD146,CLOUD062,Batch1,1315032,D04,0.4632201544897772,0.12130114140579577,0.3867621408243826,0.528332162433794,-0.1415700216094114
CLOUD146,CLOUD063,Batch1,1315015,L22,0.4632201544897772,0.7556534777685975,1.0,0.8688397115456674,0.13116028845433259
CLOUD146,CLOUD064,Batch1,1315032,K04,0.4632201544897772,0.43404020930873033,0.34361516570274486,0.6962041909877422,-0.35258902528499736
CLOUD146,CLOUD065,Batch1,1315042,M16,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem
CLOUD146,CLOUD066,Batch1,1315033,C19,0.4632201544897772,0.4324795740383732,0.3399430827136693,0.6953664734284222,-0.3554233907147529
CLOUD146,CLOUD067,Batch1,1315009,K09,0.4632201544897772,0.3482052694390893,0.3537133939227026,0.650129725225137,-0.2964163313024344
CLOUD146,CLOUD068,Batch2,1315124,D13,0.011425330200145965,0.0017016449234260888,0,0.013107533268438509,-0.013107533268438509
CLOUD146,CLOUD069,Batch2,1315123,L21,0.011425330200145965,0.011357804607946583,8.103071063944284e-05,0.02265336814009802,-0.022572337429458578
CLOUD146,CLOUD070,Batch1,1315027,G18,0.4632201544897772,0.10204456334998885,0.22886257229413381,0.5179956194399423,-0.2891330471458085
CLOUD146,CLOUD071,Batch1,1315062,L03,0.4632201544897772,0.2840968205881452,0.4436794271550537,0.6157176019550273,-0.17203817479997363
CLOUD146,CLOUD072,Batch1,1315022,N08,0.4632201544897772,0.4343680738613264,0.17010924446892497,0.6963801820716331,-0.5262709376027082
CLOUD146,CLOUD073,Batch2,1315123,P05,0.011425330200145965,0.1157523701482863,0.014261405072522595,0.12585519129803857,-0.11159378622551598
CLOUD146,CLOUD074,Batch1,1315064,F07,0.4632201544897772,0.09797904289779803,0.3803359955935004,0.5158133299996968,-0.13547733440619636
CLOUD146,CLOUD075,Batch2,1315069,L05,0.011425330200145965,0.051400480782216505,0.37160683899197805,0.06223854351697938,0.30936829547499867
CLOUD146,CLOUD076,Batch2,1315086,F03,0.011425330200145965,0.048159252356643215,0.18321043675553045,0.05903434719642237,0.12417608955910808
CLOUD146,CLOUD077,Batch2,1315086,I19,0.011425330200145965,0.9384166599141075,0.9351754314885342,0.9391202699094167,-0.003944838420882446
CLOUD146,CLOUD078,Batch1,1315005,M03,0.4632201544897772,0.19504880810306305,0.20499403286514273,0.5679184235702925,-0.3629243907051498
CLOUD146,CLOUD079,Batch1,1315058,A16,0.4632201544897772,0.24186786621377637,0.5914807674653447,0.5930499503498954,-0.0015691828845506572
CLOUD146,CLOUD080,Batch2,1315089,E20,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem
CLOUD146,CLOUD081,Batch1,1315012,I14,0.4632201544897772,0.5158096287261806,0.3546314146699715,0.7400963673101018,-0.38546495264013025
CLOUD146,CLOUD082,Batch2,1315094,O22,0.011425330200145965,0.02628096048402349,0.38416659914107454,0.037406022032662495,0.346760577108412
CLOUD146,CLOUD083,Batch2,1315092,D09,0.011425330200145965,0.17922642681576328,0.22413094562839325,0.18860403590894687,0.03552690971944639
CLOUD146,CLOUD084,Batch2,1315089,G01,0.011425330200145965,0.015274288955514248,0.05072522486022213,0.02652510536077102,0.024200119499451108
CLOUD146,CLOUD085,Batch2,1315066,I09,0.011425330200145965,0.03229073818977403,0.09205088728628161,0.04334713604369536,0.048703751242586246
CLOUD146,CLOUD086,Batch1,1315030,J19,0.4632201544897772,0.600048961106521,0.37390985036261815,0.7853143431311052,-0.411404492768487
CLOUD146,CLOUD087,Batch1,1315007,A16,0.4632201544897772,0.7499311484439548,0.5263012944092537,0.8657680804948271,-0.33946678608557346
CLOUD146,CLOUD088,Batch1,1315032,K10,0.4632201544897772,0.7163315890939135,0.1838795556779583,0.8477325142177004,-0.663852958539742
CLOUD146,CLOUD089,Batch2,1315075,A20,0.011425330200145965,0.6575101963644221,0.7301677335710235,0.6614232554611417,0.06874447810988182
CLOUD146,CLOUD090,Batch2,1315114,N08,0.011425330200145965,0.034789185101153385,0,0.045817037374124674,-0.045817037374124674
CLOUD146,CLOUD091,Batch1,1315047,B18,0.4632201544897772,0.04578300612450989,0.40236849352795373,0.48779554944428516,-0.08542705591633143
CLOUD146,CLOUD092,Batch2,1315079,A09,0.011425330200145965,0.10069416308781044,0,0.11096902922545082,-0.11096902922545082
CLOUD146,CLOUD093,Batch1,1315058,I18,0.4632201544897772,0.22505934348401987,0.28118975488846043,0.5840274741157615,-0.30283771922730107
CLOUD146,CLOUD094,Batch2,1315066,M22,0.011425330200145965,0.08009885746698009,0.4502066283121304,0.09060903177191137,0.359597596540219
CLOUD146,CLOUD095,Batch2,1315110,N18,0.011425330200145965,0.28551170893768746,0.31974718418280534,0.2936749735872124,0.02607221059559295
CLOUD146,CLOUD096,Batch1,1315022,J07,0.4632201544897772,0.615742744357451,0.22519048930505825,0.7937384496800104,-0.5685479603749521
CLOUD146,CLOUD097,Batch2,1315097,G21,0.011425330200145965,0.0332360964805663,0.18604651162790706,0.04428169330385789,0.14176481832404916
CLOUD146,CLOUD098,Batch2,1315069,D03,0.011425330200145965,0,0.05275099262620544,0.011425330200145965,0.04132566242605947
CLOUD146,CLOUD099,Batch1,1315062,L02,0.4632201544897772,0.03411102805209111,0.5795464977508491,0.48153026685777356,0.09801623089307554
CLOUD146,CLOUD100,Batch2,1315103,B20,0.011425330200145965,0,0,0.011425330200145965,-0.011425330200145965
CLOUD146,CLOUD101,Batch1,1315009,G05,0.4632201544897772,0.14492924682954972,0.2224364270632516,0.5410152532128558,-0.3185788261496042
CLOUD146,CLOUD102,Batch2,1315089,C09,0.011425330200145965,0.5088188423412474,0.41212219431164415,0.5144307492555885,-0.10230855494394436
CLOUD146,CLOUD103,Batch2,1315093,C06,0.011425330200145965,0.8437727898873674,0.715177052102747,0.8455577373491517,-0.13038068524640478
CLOUD146,CLOUD104,Batch2,1315070,H08,0.011425330200145965,0.7865516030575588,0.41941495826918407,0.7889903214733179,-0.36957536320413387
CLOUD146,CLOUD105,Batch1,1315044,P19,0.4632201544897772,0.44413843752868815,0.7144955475993757,0.7016247163715782,0.01287083122779753
CLOUD146,CLOUD106,Batch1,1315006,D20,0.4632201544897772,0.6629027816028642,0.4262370329569448,0.8190530071868597,-0.3928159742299149
CLOUD146,CLOUD107,Batch1,1315044,E19,0.4632201544897772,0.25854524312249455,0.2637473606903516,0.6020020301504728,-0.3382546694601212
CLOUD146,CLOUD108,Batch2,1315097,L14,0.011425330200145965,0,0.07219836317964519,0.011425330200145965,0.06077303297949922
CLOUD146,CLOUD109,Batch2,1315079,B15,0.011425330200145965,0.1142668071198986,0.12203225022283455,0.12438660131778333,-0.0023543510949487756
CLOUD146,CLOUD110,Batch1,1315062,I03,0.4632201544897772,0,0.42807307445148257,0.4632201544897772,-0.03514708003829464
CLOUD146,CLOUD111,Batch1,1315020,F23,0.4632201544897772,0.09653643886637552,0.589644725970807,0.5150389692305772,0.07460575674022973
CLOUD146,CLOUD112,Batch2,1315102,C21,0.011425330200145965,0.9189692893606677,0.9546228020419739,0.9198950919860744,0.034727710055899474
CLOUD146,CLOUD113,Batch2,1315098,A19,0.011425330200145965,0.07557464278961742,0.28085244307592583,0.08613650774113393,0.1947159353347919
CLOUD146,CLOUD114,Batch1,1315037,P10,0.4632201544897772,0.1870926282933994,0.7989534563481134,0.5636477066012097,0.23530574974690377
CLOUD146,CLOUD115,Batch1,1315043,F06,0.4632201544897772,0.8829523547232168,0.7227577343247957,0.9371711830509929,-0.21441344872619716
CLOUD146,CLOUD116,Batch1,1315014,J12,0.4632201544897772,0.09037258527757006,0.2876159001193427,0.5117303368534307,-0.22411443673408804
CLOUD146,CLOUD117,Batch1,1315060,G23,0.4632201544897772,0.6739714888985062,0.8402643899752135,0.8249944661790122,0.01526992379620129
CLOUD146,CLOUD118,Batch2,1315085,P16,0.011425330200145965,0.010817599870350973,0.5377197958026092,0.02211933542000512,0.5156004603826041
CLOUD146,CLOUD119,Batch2,1315103,O04,0.011425330200145965,0.17726818464197938,0,0.1866681672986103,-0.1866681672986103
CLOUD146,CLOUD120,Batch1,1315050,K03,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem
CLOUD146,CLOUD121,Batch2,1315123,H05,0.011425330200145965,0,0,0.011425330200145965,-0.011425330200145965
CLOUD146,CLOUD122,Batch1,1315028,G09,0.4632201544897772,0.11594602038006055,0.3803359955935004,0.5254576413969113,-0.14512164580341091
CLOUD146,CLOUD123,Batch2,1315077,D07,0.011425330200145965,0.17969910596115934,0,0.18907131453902803,-0.18907131453902803
CLOUD146,CLOUD124,Batch1,1315032,C10,0.4632201544897772,0.22197741668961715,0.2059120536124116,0.5823731579271882,-0.37646110431477664
CLOUD146,CLOUD125,Batch2,1315067,L21,0.011425330200145965,0.10474569861977706,0.08840450530751165,0.11497427462614711,-0.02656976931863546
CLOUD146,CLOUD126,Batch2,1315089,H13,0.011425330200145965,0.14715177052102757,0.04869945709423882,0.1568958431534347,-0.10819638605919588
CLOUD146,CLOUD127,Batch1,1315025,C04,0.4632201544897772,0.5027999632791701,0.34361516570274486,0.7331130411013159,-0.38949787539857106
CLOUD146,CLOUD128,Batch2,1315098,B09,0.011425330200145965,0,0.05032007130702547,0.011425330200145965,0.0388947411068795
CLOUD146,CLOUD129,Batch2,1315119,I18,0.011425330200145965,0.792966534316506,0.8938497690624747,0.7953319600244204,0.0985178090380543
CLOUD146,CLOUD130,Batch2,1315085,A20,0.011425330200145965,0.04404019123247722,0.18645166518110373,0.05496234770571456,0.13148931747538917
CLOUD146,CLOUD131,Batch1,1315019,P18,0.4632201544897772,0.16047002662260162,0.6786927384558891,0.5493572305892787,0.1293355078666104
CLOUD146,CLOUD132,Batch2,1315116,B19,0.011425330200145965,0.07996380628258114,0.04545822866866553,0.09047552359188811,-0.04501729492322258
CLOUD146,CLOUD133,Batch2,1315079,P17,0.011425330200145965,0,0.3699862247791914,0.011425330200145965,0.35856089457904544
CLOUD146,CLOUD134,Batch2,1315115,P01,0.011425330200145965,0.03708505523593459,0.07462928449882515,0.04808667643451935,0.0265426080643058
CLOUD146,CLOUD135,Batch1,1315043,E21,0.4632201544897772,0.4303681263196548,0.37023776737354264,0.6942330908481655,-0.3239953234746229
CLOUD146,CLOUD136,Batch2,1315118,G23,0.011425330200145965,0.2582313696891123,0.18969289360667702,0.2667063212225242,-0.07701342761584717
CLOUD146,CLOUD137,Batch2,1315089,P02,0.011425330200145965,0.4446695297517759,0.7131512843367637,0.4510143637445642,0.26213692059219945
CLOUD146,CLOUD138,Batch2,1315099,H16,0.011425330200145965,0.2269670205007699,0.10055911190341149,0.23579917754715127,-0.13524006564373978
CLOUD146,CLOUD139,Batch2,1315102,D24,0.011425330200145965,0.028239202657807418,0.2593793047565028,0.039341890642999096,0.2200374141135037
CLOUD146,CLOUD140,Batch1,1315046,A05,0.4632201544897772,0.43790901102936347,0.4813182777930781,0.6982808857776533,-0.21696260798457523
CLOUD146,CLOUD141,Batch2,1315068,L12,0.011425330200145965,0.2202144612808255,0.07098290252005521,0.22912376854599079,-0.15814086602593558
CLOUD146,CLOUD142,Batch1,1315054,H17,0.4632201544897772,0.36695912184758234,0.334434958230056,0.6601964152236894,-0.32576145699363346
CLOUD146,CLOUD143,Batch2,1315079,L19,0.011425330200145965,0.9198606271777002,0.8164654404019124,0.9207762459742276,-0.1043108055723152
CLOUD146,CLOUD144,Batch1,1315027,G17,0.4632201544897772,0.5461043133860539,0.29771412833930044,0.7563579434616094,-0.458643815122309
CLOUD146,CLOUD145,Batch2,1315098,P16,0.011425330200145965,0.14451827242524926,0.29665343165059566,0.1542924336429821,0.14236099800761357
CLOUD147,CLOUD001,Batch2,1315099,O08,0.1283121302973828,0.027428895551414093,0.1078518758609514,0.15222156582889054,-0.04436968996793915
CLOUD147,CLOUD002,Batch2,1315090,F04,0.1283121302973828,0,0,0.1283121302973828,-0.1283121302973828
CLOUD147,CLOUD003,Batch1,1315004,M21,0.34040209308730374,0.30842437039077075,0.4473515101441292,0.5438381622379223,-0.09648665209379303
CLOUD147,CLOUD004,Batch1,1315028,P22,0.34040209308730374,0.15465589522323198,0.8062976223262646,0.4424127978682568,0.36388482445800774
CLOUD147,CLOUD005,Batch1,1315049,B23,0.34040209308730374,0.048701000642614484,0.5758744147617736,0.37252517117572614,0.20334924358604745
CLOUD147,CLOUD006,Batch1,1315060,P18,0.34040209308730374,0.1878139303091107,0.6309556595979069,0.4642837684082401,0.1666718911896668
CLOUD147,CLOUD007,Batch1,1315019,C10,0.34040209308730374,0.10912643768606309,0.3638116221426604,0.41238166297386974,-0.04857004083120936
CLOUD147,CLOUD008,Batch1,1315003,I14,0.34040209308730374,0.13561789353582246,0.061782796291196145,0.4298553718034411,-0.3680725755122449
CLOUD147,CLOUD009,Batch2,1315089,M21,0.1283121302973828,0.06895713475407189,0.24519893039461965,0.18842122819195606,0.056777702202663594
CLOUD147,CLOUD010,Batch1,1315014,M04,0.34040209308730374,0.42531901220967594,0.22427246855778937,0.6209416233109815,-0.3966691547531921
CLOUD147,CLOUD011,Batch2,1315124,O16,0.1283121302973828,0,0,0.1283121302973828,-0.1283121302973828
